ID,"UID DA TOMADA","TIPO DE CARREGAMENTO","ESTADO DO POSTO",CIDADE,MORADA,OPERADOR,MOBICHARGER,"NÍVEL DE TENSÃO","TARIFA 1","TARIFA 2","TARIFA 3","TIPO DE TOMADA","FORMATO DA TOMADA","POTÊNCIA DA TOMADA (kW)","ESTADO DA TOMADA","ÚLTIMA ATUALIZAÇÃO","POTÊNCIA DA TOMADA (kW) NUMERIC",T1kWh,T2kWh,T3kWh,T1min,T2min,T3min,"ACTIVAÇÃO","€kWh","€min","Duração (minutos) até 7kW","Duração (minutos) até 22kW","Duração (minutos) até 130kW","CCS2 Custo €","TYPE2 7kW Custo €","TYPE2 22kW Custo €"
STC-90001,STC-90001-1,"Semirrápido","Disponível","Santiago do Cacém","Avenida D. Nuno Alvares Pereira","KLC - Atlante","Não","Baixa Tensão Normal","€0,1/kWh ",,,Mennekes,SOCKET,22.0,"Disponível","2023-04-30 10:57:48.097000",22,0.1,0,0,0,0,0,0,0.1,0,583.783783783784,144,127.636363636364,3.6,6,6
STC-90001,STC-90001-2,"Semirrápido","Disponível","Santiago do Cacém","Avenida D. Nuno Alvares Pereira","KLC - Atlante","Não","Baixa Tensão Normal","€0,1/kWh ",,,Mennekes,SOCKET,22.0,"Disponível","2023-04-30 10:57:48.097000",22,0.1,0,0,0,0,0,0,0.1,0,583.783783783784,144,127.636363636364,3.6,6,6
STN-00002,STN-00002-02,"Semirrápido","Disponível",Santana,"Estrada da Quinta do Furão","FAC - Factor Energia","Não","Baixa Tensão Normal","€0,04/min ",,,Mennekes,SOCKET,22.0,"Disponível","2023-04-28 19:37:31.484000",22,0,0,0,0.04,0,0,0,0,0.04,583.783783783784,144,127.636363636364,5.10545454545455,23.3513513513513,5.76
STN-00002,STN-00002-01,"Semirrápido","Disponível",Santana,"Estrada da Quinta do Furão","FAC - Factor Energia","Não","Baixa Tensão Normal","€0,04/min ",,,Mennekes,SOCKET,22.0,"Disponível","2023-04-28 19:37:31.484000",22,0,0,0,0.04,0,0,0,0,0.04,583.783783783784,144,127.636363636364,5.10545454545455,23.3513513513513,5.76
STN-00003,STN-00003-02,"Semirrápido","Disponível",Santana,"Sítio do Serrado","EMA - Emacom","Não","Baixa Tensão Normal","€0,3/charge ","€0,04/min ",,Mennekes,SOCKET,22.0,"Disponível","2023-04-30 00:47:14.910000",22,0,0,0,0,0.04,0,0.3,0,0.04,583.783783783784,144,127.636363636364,5.40545454545455,23.6513513513513,6.06
STN-00003,STN-00003-01,"Semirrápido","Disponível",Santana,"Sítio do Serrado","EMA - Emacom","Não","Baixa Tensão Normal","€0,3/charge ","€0,04/min ",,Mennekes,SOCKET,22.0,"Disponível","2023-04-30 00:47:14.910000",22,0,0,0,0,0.04,0,0.3,0,0.04,583.783783783784,144,127.636363636364,5.40545454545455,23.6513513513513,6.06
STR-00014,STR-00014-02,"Rápido","Disponível","Santarém","Avenida Bernardo Santareno","KLC - Atlante","Não","Média Tensão","€0,08/min ",,,CCS,CABLE,50.0,"Disponível","2023-04-30 08:37:41.342000",50,0,0,0,0.08,0,0,0,0,0.08,583.783783783784,144,56.16,4.4928,46.7027027027027,11.52
STR-00014,STR-00014-01,"Rápido","Disponível","Santarém","Avenida Bernardo Santareno","KLC - Atlante","Não","Média Tensão","€0,08/min ",,,CHAdeMO,CABLE,50.0,"Disponível","2023-04-30 08:37:41.342000",50,0,0,0,0.08,0,0,0,0,0.08,583.783783783784,144,56.16,4.4928,46.7027027027027,11.52
STR-00014,STR-00014-03,"Rápido","Disponível","Santarém","Avenida Bernardo Santareno","KLC - Atlante","Não","Média Tensão","€0,08/min ",,,Mennekes,SOCKET,43.0,"Disponível","2023-04-30 08:37:41.342000",43,0,0,0,0.08,0,0,0,0,0.08,583.783783783784,144,65.3023255813954,5.22418604651163,46.7027027027027,11.52
STR-00015,STR-00015-03,"Rápido","Disponível","Santarém",N3,"HRZ - Power dot","Não","Média Tensão","€0,3/charge ","€0,1/min ",,Mennekes,CABLE,43.0,"Disponível","2023-04-29 23:52:56.769000",43,0,0,0,0,0.1,0,0.3,0,0.1,583.783783783784,144,65.3023255813954,6.83023255813954,58.6783783783784,14.7
STR-00015,STR-00015-01,"Rápido","Disponível","Santarém",N3,"HRZ - Power dot","Não","Média Tensão","€0,3/charge ","€0,1/min ",,CHAdeMO,CABLE,50.0,"Disponível","2023-04-29 23:52:56.769000",50,0,0,0,0,0.1,0,0.3,0,0.1,583.783783783784,144,56.16,5.916,58.6783783783784,14.7
STR-00015,STR-00015-02,"Rápido","Disponível","Santarém",N3,"HRZ - Power dot","Não","Média Tensão","€0,3/charge ","€0,1/min ",,CCS,CABLE,50.0,"Disponível","2023-04-29 23:52:56.769000",50,0,0,0,0,0.1,0,0.3,0,0.1,583.783783783784,144,56.16,5.916,58.6783783783784,14.7
STR-00016,STR-00016-02,"Semirrápido","Disponível","Santarém",N3,"HRZ - Power dot","Não","Média Tensão","€0,3/charge ","€0,035/min ",,Mennekes,SOCKET,22.0,"Disponível","2023-04-29 18:01:56.997000",22,0,0,0,0,0.035,0,0.3,0,0.035,583.783783783784,144,127.636363636364,4.76727272727273,20.7324324324324,5.34
STR-00016,STR-00016-01,"Semirrápido","Disponível","Santarém",N3,"HRZ - Power dot","Não","Média Tensão","€0,3/charge ","€0,035/min ",,Mennekes,SOCKET,22.0,"Disponível","2023-04-29 18:01:56.997000",22,0,0,0,0,0.035,0,0.3,0,0.035,583.783783783784,144,127.636363636364,4.76727272727273,20.7324324324324,5.34
STR-00017,STR-00017-01,"Rápido","Disponível","Santarém","Quinta das Cegonhas","HRZ - Power dot","Não","Baixa Tensão Especial","€0,3/charge ","€0,1/min ",,CHAdeMO,CABLE,50.0,"Disponível","2023-04-30 10:56:12.301000",50,0,0,0,0,0.1,0,0.3,0,0.1,583.783783783784,144,56.16,5.916,58.6783783783784,14.7
STR-00017,STR-00017-02,"Rápido","Disponível","Santarém","Quinta das Cegonhas","HRZ - Power dot","Não","Baixa Tensão Especial","€0,3/charge ","€0,1/min ",,CCS,CABLE,50.0,"Disponível","2023-04-30 10:56:12.301000",50,0,0,0,0,0.1,0,0.3,0,0.1,583.783783783784,144,56.16,5.916,58.6783783783784,14.7
STR-00017,STR-00017-03,"Rápido","Disponível","Santarém","Quinta das Cegonhas","HRZ - Power dot","Não","Baixa Tensão Especial","€0,3/charge ","€0,1/min ",,Mennekes,CABLE,43.0,"Disponível","2023-04-30 10:56:12.301000",43,0,0,0,0,0.1,0,0.3,0,0.1,583.783783783784,144,65.3023255813954,6.83023255813954,58.6783783783784,14.7
STR-00018,STR-00018-02,"Rápido","Disponível","Santarém","A1 km 84,3 sentido Norte - Sul","EDP - EDP Comercial","Não","Média Tensão","€0,297/charge ","€0,1/min ",,CCS,CABLE,50.0,"Disponível","2023-04-30 09:59:48.198000",50,0,0,0,0,0.1,0,0.297,0,0.1,583.783783783784,144,56.16,5.913,58.6753783783784,14.697
STR-00018,STR-00018-01,"Rápido","Disponível","Santarém","A1 km 84,3 sentido Norte - Sul","EDP - EDP Comercial","Não","Média Tensão","€0,297/charge ","€0,1/min ",,CHAdeMO,CABLE,50.0,"Disponível","2023-04-30 09:59:48.198000",50,0,0,0,0,0.1,0,0.297,0,0.1,583.783783783784,144,56.16,5.913,58.6753783783784,14.697
STR-00018,STR-00018-03,"Rápido","Disponível","Santarém","A1 km 84,3 sentido Norte - Sul","EDP - EDP Comercial","Não","Média Tensão","€0,297/charge ","€0,1/min ",,Mennekes,CABLE,43.0,"Disponível","2023-04-30 09:59:48.198000",43,0,0,0,0,0.1,0,0.297,0,0.1,583.783783783784,144,65.3023255813954,6.82723255813954,58.6753783783784,14.697
STR-00019,STR-00019-02,"Ultrarrápido","Disponível","Santarém","A1 km 84,3 sentido Norte - Sul","EDP - EDP Comercial","Não","Média Tensão","€0,297/charge ","€0,1/kWh ","€0,15/min ",CCS,CABLE,160.0,"Disponível","2023-04-30 09:03:28.419000",160,0,0.1,0,0,0,0.15,0.297,0.1,0.15,583.783783783784,144,35,9.147,93.8645675675675,27.897
STR-00019,STR-00019-01,"Ultrarrápido","Disponível","Santarém","A1 km 84,3 sentido Norte - Sul","EDP - EDP Comercial","Não","Média Tensão","€0,297/charge ","€0,1/kWh ","€0,15/min ",CHAdeMO,CABLE,160.0,"Disponível","2023-04-30 09:03:28.419000",160,0,0.1,0,0,0,0.15,0.297,0.1,0.15,583.783783783784,144,35,9.147,93.8645675675675,27.897
STR-00021,STR-00021-02,"Semirrápido","Disponível","Santarém","Estrada Nacional 3","LOG - Logical Gravity","Não","Baixa Tensão Normal","€0,3/charge ","€0,02/min ",,Mennekes,SOCKET,22.0,"Disponível","2023-04-30 02:57:50.221000",22,0,0,0,0,0.02,0,0.3,0,0.02,583.783783783784,144,127.636363636364,2.85272727272727,11.9756756756757,3.18
STR-00021,STR-00021-01,"Semirrápido","Disponível","Santarém","Estrada Nacional 3","LOG - Logical Gravity","Não","Baixa Tensão Normal","€0,3/charge ","€0,02/min ",,Mennekes,SOCKET,22.0,"Disponível","2023-04-30 02:57:50.221000",22,0,0,0,0,0.02,0,0.3,0,0.02,583.783783783784,144,127.636363636364,2.85272727272727,11.9756756756757,3.18
STR-00022,STR-00022-01,"Ultrarrápido","Disponível","Santarém","A1 km 84,3 sentido Sul-Norte","EDP - EDP Comercial","Não","Média Tensão","€0,297/charge ","€0,1/kWh ","€0,15/min ",CHAdeMO,CABLE,160.0,"Disponível","2023-04-30 11:37:34.449000",160,0,0.1,0,0,0,0.15,0.297,0.1,0.15,583.783783783784,144,35,9.147,93.8645675675675,27.897
STR-00022,STR-00022-02,"Ultrarrápido","Disponível","Santarém","A1 km 84,3 sentido Sul-Norte","EDP - EDP Comercial","Não","Média Tensão","€0,297/charge ","€0,1/kWh ","€0,15/min ",CCS,CABLE,160.0,"Disponível","2023-04-30 11:37:34.449000",160,0,0.1,0,0,0,0.15,0.297,0.1,0.15,583.783783783784,144,35,9.147,93.8645675675675,27.897
STR-00023,STR-00023-01,"Semirrápido","Disponível","Santarém","Rua Zeferino Silva","GLP - Galp","Não","Média Tensão","€0,2608/charge ","€0,039/min ",,Mennekes,SOCKET,22.0,"Disponível","2023-04-29 11:25:04.611000",22,0,0,0,0,0.039,0,0.2608,0,0.039,583.783783783784,144,127.636363636364,5.23861818181818,23.0283675675676,5.8768
STR-00023,STR-00023-02,"Semirrápido","Disponível","Santarém","Rua Zeferino Silva","GLP - Galp","Não","Média Tensão","€0,2608/charge ","€0,039/min ",,Mennekes,SOCKET,22.0,"Disponível","2023-04-29 11:25:04.611000",22,0,0,0,0,0.039,0,0.2608,0,0.039,583.783783783784,144,127.636363636364,5.23861818181818,23.0283675675676,5.8768
STR-00024,STR-00024-03,"Rápido","Disponível","Santarém","A1 km 84,3 sentido Sul-Norte","EDP - EDP Comercial","Não","Média Tensão","€0,297/charge ","€0,08/kWh ","€0,11/min ",Mennekes,SOCKET,22.0,"Disponível","2023-04-30 11:29:58.917000",22,0,0.08,0,0,0,0.11,0.297,0.08,0.11,583.783783783784,144,127.636363636364,17.217,69.3132162162162,20.937
STR-00024,STR-00024-02,"Rápido","Disponível","Santarém","A1 km 84,3 sentido Sul-Norte","EDP - EDP Comercial","Não","Média Tensão","€0,297/charge ","€0,08/kWh ","€0,11/min ",CHAdeMO,CABLE,30.0,"Disponível","2023-04-30 11:29:58.917000",30,0,0.08,0,0,0,0.11,0.297,0.08,0.11,583.783783783784,144,93.6,13.473,69.3132162162162,20.937
STR-00024,STR-00024-01,"Rápido","Disponível","Santarém","A1 km 84,3 sentido Sul-Norte","EDP - EDP Comercial","Não","Média Tensão","€0,297/charge ","€0,08/kWh ","€0,11/min ",CCS,CABLE,120.0,"Em uso","2023-04-30 11:29:58.917000",120,0,0.08,0,0,0,0.11,0.297,0.08,0.11,583.783783783784,144,35,7.027,69.3132162162162,20.937
STR-00025,STR-00025-02,"Rápido","Disponível","Santarém","E.N. 114 - Rua do Ó","REP - Repsol","Não","Baixa Tensão Especial","€0,261/charge ","€0,12/min ",,CCS,CABLE,60.0,"Disponível","2023-04-30 11:07:11.648000",60,0,0,0,0,0.12,0,0.261,0,0.12,583.783783783784,144,46.8,5.877,70.315054054054,17.541
STR-00025,STR-00025-01,"Rápido","Disponível","Santarém","E.N. 114 - Rua do Ó","REP - Repsol","Não","Baixa Tensão Especial","€0,261/charge ","€0,12/min ",,CHAdeMO,CABLE,60.0,"Disponível","2023-04-30 11:07:11.648000",60,0,0,0,0,0.12,0,0.261,0,0.12,583.783783783784,144,46.8,5.877,70.315054054054,17.541
STR-00025,STR-00025-03,"Rápido","Disponível","Santarém","E.N. 114 - Rua do Ó","REP - Repsol","Não","Baixa Tensão Especial","€0,261/charge ","€0,12/min ",,Mennekes,CABLE,22.0,"Fora de Serviço","2023-04-30 11:07:11.648000",22,0,0,0,0,0.12,0,0.261,0,0.12,583.783783783784,144,127.636363636364,15.5773636363636,70.315054054054,17.541
STR-00026,STR-00026-02,"Ultrarrápido","Disponível","Santarém","Complexo Aquático Muni. Santarém, Jardim Cima","NRG - SUNENERGY","Não","Média Tensão","€0,25/min ",,,CCS,CABLE,180.0,"Disponível","2023-04-29 16:57:15.028000",180,0,0,0,0.25,0,0,0,0,0.25,583.783783783784,144,35,8.75,145.945945945946,36
STR-00026,STR-00026-01,"Ultrarrápido","Disponível","Santarém","Complexo Aquático Muni. Santarém, Jardim Cima","NRG - SUNENERGY","Não","Média Tensão","€0,25/min ",,,CHAdeMO,CABLE,100.0,"Disponível","2023-04-29 16:57:15.028000",100,0,0,0,0.25,0,0,0,0,0.25,583.783783783784,144,35,8.75,145.945945945946,36
STR-00027,STR-00027-02,"Rápido","Disponível","Santarém","Lugar de S. Domingos, Estrada nacional 365","KLC - Atlante","Não","Média Tensão","€0,2964/charge ","€0,01/kWh ","€0,09/min ",CCS,CABLE,60.0,"Disponível","2023-04-29 18:37:10.428000",60,0,0.01,0,0,0,0.09,0.2964,0.01,0.09,583.783783783784,144,46.8,4.8684,53.4369405405405,13.8564
STR-00027,STR-00027-01,"Rápido","Disponível","Santarém","Lugar de S. Domingos, Estrada nacional 365","KLC - Atlante","Não","Média Tensão","€0,2964/charge ","€0,01/kWh ","€0,09/min ",CHAdeMO,CABLE,50.0,"Disponível","2023-04-29 18:37:10.428000",50,0,0.01,0,0,0,0.09,0.2964,0.01,0.09,583.783783783784,144,56.16,5.7108,53.4369405405405,13.8564
STR-00028,STR-00028-02,"Semirrápido","Disponível","Santarém","Lugar de S. Domingos, Estrada nacional 365","KLC - Atlante","Não","Média Tensão","€0,2964/charge ","€0,1/min ",,Mennekes,SOCKET,22.0,"Disponível","2023-04-29 19:06:59.934000",22,0,0,0,0,0.1,0,0.2964,0,0.1,583.783783783784,144,127.636363636364,13.0600363636364,58.6747783783784,14.6964
STR-00028,STR-00028-01,"Semirrápido","Disponível","Santarém","Lugar de S. Domingos, Estrada nacional 365","KLC - Atlante","Não","Média Tensão","€0,2964/charge ","€0,1/min ",,Mennekes,SOCKET,22.0,"Disponível","2023-04-29 19:06:59.934000",22,0,0,0,0,0.1,0,0.2964,0,0.1,583.783783783784,144,127.636363636364,13.0600363636364,58.6747783783784,14.6964
STR-00033,STR-00033-03,"Rápido","Disponível","Santarém","R. Escola Regentes Agricolas","KLC - Atlante","Não","Média Tensão","€0,11/min ",,,Mennekes,CABLE,22.0,"Disponível","2023-04-29 10:09:23.128000",22,0,0,0,0.11,0,0,0,0,0.11,583.783783783784,144,127.636363636364,14.04,64.2162162162162,15.84
STR-00033,STR-00033-02,"Rápido","Disponível","Santarém","R. Escola Regentes Agricolas","KLC - Atlante","Não","Média Tensão","€0,11/min ",,,CCS,CABLE,60.0,"Disponível","2023-04-29 10:09:23.128000",60,0,0,0,0.11,0,0,0,0,0.11,583.783783783784,144,46.8,5.148,64.2162162162162,15.84
STR-00033,STR-00033-01,"Rápido","Disponível","Santarém","R. Escola Regentes Agricolas","KLC - Atlante","Não","Média Tensão","€0,11/min ",,,CHAdeMO,CABLE,50.0,"Disponível","2023-04-29 10:09:23.128000",50,0,0,0,0.11,0,0,0,0,0.11,583.783783783784,144,56.16,6.1776,64.2162162162162,15.84
STR-90001,STR-90001-1,"Semirrápido","Disponível","Santarém","Praça do Município","KLC - Atlante","Não","Baixa Tensão Normal","€0,015/min ",,,Mennekes,SOCKET,22.0,"Disponível","2023-04-30 11:37:33.381000",22,0,0,0,0.015,0,0,0,0,0.015,583.783783783784,144,127.636363636364,1.91454545454545,8.75675675675675,2.16
STR-90001,STR-90001-2,"Semirrápido","Disponível","Santarém","Praça do Município","KLC - Atlante","Não","Baixa Tensão Normal","€0,015/min ",,,Mennekes,SOCKET,22.0,"Disponível","2023-04-30 11:37:33.381000",22,0,0,0,0.015,0,0,0,0,0.015,583.783783783784,144,127.636363636364,1.91454545454545,8.75675675675675,2.16
STR-90002,STR-90002-1,Normal,"Disponível","Santarém","Praça Visconde Serra do Pilar","EDP - EDP Comercial","Não","Baixa Tensão Normal","€0,004/min ",,,Mennekes,SOCKET,37.0,"Disponível","2023-04-28 10:59:53.539000",37,0,0,0,0.004,0,0,0,0,0.004,583.783783783784,144,75.8918918918919,0.303567567567568,2.33513513513513,0.576
STR-90002,STR-90002-2,Normal,"Disponível","Santarém","Praça Visconde Serra do Pilar","EDP - EDP Comercial","Não","Baixa Tensão Normal","€0,004/min ",,,Mennekes,SOCKET,37.0,"Disponível","2023-04-28 10:59:53.539000",37,0,0,0,0.004,0,0,0,0,0.004,583.783783783784,144,75.8918918918919,0.303567567567568,2.33513513513513,0.576
STR-90003,STR-90003-01,"Semirrápido","Disponível","Santarém","Avenida António dos Santos ","EDP - EDP Comercial","Não","Baixa Tensão Normal","€0,007/min ",,,Mennekes,SOCKET,22.0,"Em uso","2023-04-30 11:00:20.274000",22,0,0,0,0.007,0,0,0,0,0.007,583.783783783784,144,127.636363636364,0.893454545454546,4.08648648648649,1.008
STR-90003,STR-90003-02,"Semirrápido","Disponível","Santarém","Avenida António dos Santos ","EDP - EDP Comercial","Não","Baixa Tensão Normal","€0,007/min ",,,Mennekes,SOCKET,22.0,"Disponível","2023-04-30 11:00:20.274000",22,0,0,0,0.007,0,0,0,0,0.007,583.783783783784,144,127.636363636364,0.893454545454546,4.08648648648649,1.008
STR-90004,STR-90004-01,Normal,"Disponível","Santarém","Avenida Grupo Forcados Amadores de Santarém","KLC - Atlante","Não","Baixa Tensão Normal","€0,009/min ",,,Mennekes,SOCKET,37.0,"Disponível","2023-04-29 16:14:36.576000",37,0,0,0,0.009,0,0,0,0,0.009,583.783783783784,144,75.8918918918919,0.683027027027027,5.25405405405405,1.296
STR-90004,STR-90004-02,Normal,"Disponível","Santarém","Avenida Grupo Forcados Amadores de Santarém","KLC - Atlante","Não","Baixa Tensão Normal","€0,009/min ",,,Mennekes,SOCKET,37.0,"Disponível","2023-04-29 16:14:36.576000",37,0,0,0,0.009,0,0,0,0,0.009,583.783783783784,144,75.8918918918919,0.683027027027027,5.25405405405405,1.296
STR-90006,STR-90006-2,Normal,"Disponível","Santarém","Avenida Nossa Senhora de Fátima","HRZ - Power dot","Não","Baixa Tensão Normal","€0,0046/min ",,,Mennekes,SOCKET,37.0,"Disponível","2023-04-30 09:31:34.714000",37,0,0,0,0.0046,0,0,0,0,0.0046,583.783783783784,144,75.8918918918919,0.349102702702703,2.6854054054054,0.6624
STR-90006,STR-90006-1,Normal,"Disponível","Santarém","Avenida Nossa Senhora de Fátima","HRZ - Power dot","Não","Baixa Tensão Normal","€0,0046/min ",,,Mennekes,SOCKET,37.0,"Em uso","2023-04-30 09:31:34.714000",37,0,0,0,0.0046,0,0,0,0,0.0046,583.783783783784,144,75.8918918918919,0.349102702702703,2.6854054054054,0.6624
STR-90007,STR-90007-1,Normal,"Disponível","Santarém","Avenida Bernardo Santareno","EDP - EDP Comercial","Não","Baixa Tensão Normal","€0,004/min ",,,Mennekes,SOCKET,37.0,"Disponível","2023-04-30 08:37:29.370000",37,0,0,0,0.004,0,0,0,0,0.004,583.783783783784,144,75.8918918918919,0.303567567567568,2.33513513513513,0.576
STR-90007,STR-90007-2,Normal,"Disponível","Santarém","Avenida Bernardo Santareno","EDP - EDP Comercial","Não","Baixa Tensão Normal","€0,004/min ",,,Mennekes,SOCKET,37.0,"Disponível","2023-04-30 08:37:29.370000",37,0,0,0,0.004,0,0,0,0,0.004,583.783783783784,144,75.8918918918919,0.303567567567568,2.33513513513513,0.576
STR-90008,STR-90008-2,Normal,"Disponível","Santarém","Largo do Rossio","GLP - Galp","Não","Baixa Tensão Normal","€0,0059/min ",,,Mennekes,SOCKET,37.0,"Disponível","2023-04-30 10:39:17.022000",37,0,0,0,0.0059,0,0,0,0,0.0059,583.783783783784,144,75.8918918918919,0.447762162162162,3.44432432432432,0.8496
STR-90008,STR-90008-1,Normal,"Disponível","Santarém","Largo do Rossio","GLP - Galp","Não","Baixa Tensão Normal","€0,0059/min ",,,Mennekes,SOCKET,37.0,"Disponível","2023-04-30 10:39:17.022000",37,0,0,0,0.0059,0,0,0,0,0.0059,583.783783783784,144,75.8918918918919,0.447762162162162,3.44432432432432,0.8496
STR-90009,STR-90009-02,Normal,"Disponível","Santarém","Avenida 25 de Abril","GLP - Galp","Não","Baixa Tensão Normal","€0,0054/min ",,,Mennekes,SOCKET,37.0,"Disponível","2023-04-29 20:23:33.239000",37,0,0,0,0.0054,0,0,0,0,0.0054,583.783783783784,144,75.8918918918919,0.409816216216216,3.15243243243243,0.7776
STR-90009,STR-90009-01,Normal,"Disponível","Santarém","Avenida 25 de Abril","GLP - Galp","Não","Baixa Tensão Normal","€0,0054/min ",,,Mennekes,SOCKET,37.0,"Disponível","2023-04-29 20:23:33.239000",37,0,0,0,0.0054,0,0,0,0,0.0054,583.783783783784,144,75.8918918918919,0.409816216216216,3.15243243243243,0.7776
STS-00003,STS-00003-01,"Rápido","Disponível","Santo Tirso","Praça 25 de Abril","MLT - Mobiletric","Não","Baixa Tensão Especial","€0,2608/charge ","€0,12/min ",,CHAdeMO,CABLE,50.0,"Disponível","2023-04-30 05:01:28.268000",50,0,0,0,0,0.12,0,0.2608,0,0.12,583.783783783784,144,56.16,7.0,70.314854054054,17.5408
STS-00003,STS-00003-02,"Rápido","Disponível","Santo Tirso","Praça 25 de Abril","MLT - Mobiletric","Não","Baixa Tensão Especial","€0,2608/charge ","€0,12/min ",,CCS,CABLE,50.0,"Disponível","2023-04-30 05:01:28.268000",50,0,0,0,0,0.12,0,0.2608,0,0.12,583.783783783784,144,56.16,7.0,70.314854054054,17.5408
STS-00004,STS-00004-03,"Rápido","Disponível","Santo Tirso","Rua das Rãs","HLX - Helexia","Não","Média Tensão","€2,5/charge ","€0/min ","€0,1/min após 25min ",Mennekes,CABLE,43.0,"Disponível","2023-04-30 07:17:28.801000",43,0,0,0,0,0,0.1,2.5,0,0.1,583.783783783784,144,65.3023255813954,9.03023255813953,60.8783783783784,16.9
STS-00004,STS-00004-02,"Rápido","Disponível","Santo Tirso","Rua das Rãs","HLX - Helexia","Não","Média Tensão","€2,5/charge ","€0/min ","€0,1/min após 25min ",CCS,CABLE,50.0,"Disponível","2023-04-30 07:17:28.801000",50,0,0,0,0,0,0.1,2.5,0,0.1,583.783783783784,144,56.16,8.116,60.8783783783784,16.9
STS-00004,STS-00004-01,"Rápido","Disponível","Santo Tirso","Rua das Rãs","HLX - Helexia","Não","Média Tensão","€2,5/charge ","€0/min ","€0,1/min após 25min ",CHAdeMO,CABLE,50.0,"Disponível","2023-04-30 07:17:28.801000",50,0,0,0,0,0,0.1,2.5,0,0.1,583.783783783784,144,56.16,8.116,60.8783783783784,16.9
STS-00005,STS-00005-02,"Semirrápido","Disponível","Santo Tirso","Rua das Rãs","HLX - Helexia","Não","Média Tensão","€2,2/charge ","€0/min ","€0,036/min após 60min ",Mennekes,SOCKET,22.0,"Disponível","2023-04-30 11:38:46.334000",22,0,0,0,0,0,0.036,2.2,0,0.036,583.783783783784,144,127.636363636364,6.79490909090909,23.2162162162162,7.384
